customer_id,customer_name,segment,payment_terms,channel,city,signup_date
2273,Joseph Martin,Retail,Immediate,In-Store,Portland,2024-12-04
2274,Grace Anderson,Retail,Immediate,In-Store,Portland,2023-04-15
2275,Ella Lee,Retail,Immediate,In-Store,Portland,2024-11-26
2276,Hannah Davis,Retail,Immediate,In-Store,Portland,2025-06-02
2277,Liam Nguyen,Retail,Immediate,In-Store,Portland,2025-09-14
2278,Olivia Anderson,Retail,Immediate,In-Store,Beaverton,2023-10-02
2279,Sarah Williams,Retail,Immediate,In-Store,Portland,2024-01-07
2280,HANNAH BROWN ,Retail,Immediate,In-Store,Portland,2023-07-23
2281,Ava Johnson,Retail,Immediate,In-Store, portland,2023-05-26
2282,Ella Lee,Retail,Immediate,In-Store,Lake Oswego,2022-06-09
2283,Ashley Lee,Retail,Immediate,In-Store,Hillsboro,2022-01-13
2284,MASON WILSON ,Retail,Immediate,In-Store,Hillsboro,2022-03-08
2285,Christopher Nelson,Retail,Immediate,In-Store, portland,2022-01-04
2286,ELLA LEE ,Retail,Immediate,In-Store,Portland,2025-10-04
2287,Daniel Thomas,Retail,Immediate,In-Store,Salem,2023-11-09
2288,Lucas Williams,Retail,Immediate,In-Store,Hillsboro,2023-09-05
2289,ETHAN MOORE ,Retail,Immediate,In-Store, corvallis,2023-06-26
2290,Lucas Patel,Retail,Immediate,In-Store,Portland,2023-04-18
2291,James Brown,Retail,Immediate,In-Store,Portland,2023-03-27
2292,Olivia Taylor,Retail,Immediate,In-Store,Bend,2022-05-17
2293,Chloe Lee,Retail,Immediate,In-Store, portland,2023-03-23
2294,ELLA SMITH ,Retail,Immediate,In-Store,Portland,2025-09-22
2295,Michael Nguyen,Retail,Immediate,In-Store,Vancouver,2025-10-03
2296,Liam Jones,Retail,Immediate,In-Store,Hillsboro,2022-01-19
2297,Isabella Martin,Retail,Immediate,In-Store,Portland,2025-03-16
2298,Christopher Brown,Retail,Immediate,In-Store,Beaverton,2025-11-03
2299,Robert Lee,Retail,Immediate,In-Store,Portland,2024-05-04
2300,Christopher Martin,Retail,Immediate,In-Store,Eugene,2023-06-25
2301,David Johnson,Retail,Immediate,In-Store,Gresham,2023-08-08
2302,Emma Brown,Retail,Immediate,In-Store,Beaverton,2023-05-04
2303,Ethan Nelson,Retail,Immediate,In-Store,Eugene,2023-06-03
2304,Daniel Taylor,Retail,Immediate,In-Store,Beaverton,2024-12-21
2305,WILLIAM BROWN ,Retail,Immediate,In-Store,Portland,2022-02-03
2306,Noah Nelson,Retail,Immediate,In-Store,Seattle,2024-12-02
2307,Lucas Lee,Retail,Immediate,In-Store, portland,2022-10-19
2308,HANNAH NGUYEN ,Retail,Immediate,In-Store,Hillsboro,2025-05-02
2309,David Wilson,Retail,Immediate,In-Store,Portland,2025-08-01
2310,Lucas Brown,Retail,Immediate,In-Store,Bend,2023-12-30
2311,Emma Wilson,Retail,Immediate,In-Store,Beaverton,2023-06-29
2312,Chloe Carter,Retail,Immediate,In-Store,Portland,2023-03-25
2313,Liam Taylor,Retail,Immediate,In-Store,Portland,2023-05-04
2314,Andrew Wilson,Retail,Immediate,In-Store,Portland,2023-02-03
2315,Daniel Patel,Retail,Immediate,In-Store,Beaverton,2023-08-16
2316,Sophia Thomas,Retail,Immediate,In-Store,Gresham,2022-10-08
2317,Grace Wilson,Retail,Immediate,In-Store,Portland,2023-08-21
2318,Hannah Anderson,Retail,Immediate,In-Store,Beaverton,2023-01-26
2319,David Kim,Retail,Immediate,In-Store,Portland,2023-04-02
2320,Emily Davis,Retail,Immediate,In-Store, corvallis,2023-04-01
2321,Isabella Thomas,Retail,Immediate,In-Store,Beaverton,2023-09-20
2322,ROBERT MARTIN ,Retail,Immediate,In-Store,Portland,2023-06-17
2323,Ashley Johnson,Retail,Immediate,In-Store,Portland,2024-10-21
2324,James Taylor,Retail,Immediate,In-Store, portland,2024-11-18
2325,Liam Patel,Retail,Immediate,In-Store,Salem,2025-12-06
2326,Jessica Taylor,Retail,Immediate,In-Store,Portland,2024-09-17
2327,Isabella Taylor,Retail,Immediate,In-Store, lake oswego,2025-05-03
2328,Ella Kim,Retail,Immediate,In-Store,Portland,2023-03-14
2329,Noah Patel,Retail,Immediate,In-Store,Hillsboro,2025-07-09
2330,Mia Martin,Retail,Immediate,In-Store,Portland,2023-06-09
2331,Hannah Moore,Retail,Immediate,In-Store,Portland,2023-03-07
2332,Christopher Kim,Retail,Immediate,In-Store,Lake Oswego,2025-09-15
2333,Grace Brown,Retail,Immediate,In-Store,Portland,2023-05-03
2334,DANIEL GARCIA ,Retail,Immediate,In-Store,Vancouver,2024-02-09
2335,Hannah Martin,Retail,Immediate,In-Store,Portland,2025-11-13
2336,ANDREW THOMAS ,Retail,Immediate,In-Store,Salem,2024-03-30
2337,Matthew Thomas,Retail,Immediate,In-Store,Beaverton,2025-11-09
2338,Joseph Smith,Retail,Immediate,In-Store,Portland,2023-10-23
2339,Chloe Wilson,Retail,Immediate,In-Store,Salem,2024-07-31
2340,Hannah Nguyen,Retail,Immediate,In-Store,Portland,2023-08-06
2341,Mason Wilson,Retail,Immediate,In-Store,Portland,2025-10-01
2342,Noah Nguyen,Retail,Immediate,In-Store,Portland,2022-01-14
2343,Andrew Anderson,Retail,Immediate,In-Store,Vancouver,2023-08-27
2344,MASON SMITH ,Retail,Immediate,In-Store,Portland,2024-06-27
2345,Ethan Garcia,Retail,Immediate,In-Store,Salem,2022-06-11
2346,Ella Nelson,Retail,Immediate,In-Store,Portland,2025-11-14
2347,William Garcia,Retail,Immediate,In-Store,Portland,2025-11-24
2348,Olivia Johnson,Retail,Immediate,In-Store,Tigard,2023-03-13
2349,Chloe Taylor,Retail,Immediate,In-Store,Beaverton,2024-08-16
2350,Michael Nelson,Retail,Immediate,In-Store,Hillsboro,2024-03-20
2351,Hannah Davis,Retail,Immediate,In-Store,Hillsboro,2025-05-17
2352,Isabella Taylor,Retail,Immediate,In-Store,Portland,2022-03-11
2353,Olivia Martin,Retail,Immediate,In-Store,Portland,2024-02-03
2354,Andrew Wilson,Retail,Immediate,In-Store,Eugene,2025-03-29
2355,Jessica Nguyen,Retail,Immediate,In-Store, portland,2022-02-07
2356,Sarah Jones,Retail,Immediate,In-Store,Salem,2023-10-29
2357,Ashley Johnson,Retail,Immediate,In-Store,Eugene,2023-02-14
2358,DAVID SMITH ,Retail,Immediate,In-Store,Portland,2024-04-19
2359,Lucas Nguyen,Retail,Immediate,In-Store,Salem,2024-03-15
2360,Ethan Kim,Retail,Immediate,In-Store,Lake Oswego,2025-01-29
2361,Michael Garcia,Retail,Immediate,In-Store,Gresham,2025-03-13
2362,Emily Jones,Retail,Immediate,In-Store,Lake Oswego,2025-08-04
2363,Jessica Smith,Retail,Immediate,In-Store,Beaverton,2025-07-20
2364,Madison Taylor,Retail,Immediate,In-Store,Portland,2022-07-29
2365,Ava Smith,Retail,Immediate,In-Store,Portland,2024-03-24
2366,Ava Smith,Retail,Immediate,In-Store,Salem,2025-03-05
2367,WILLIAM PATEL ,Retail,Immediate,In-Store,Hillsboro,2024-05-24
2368,Emily Garcia,Retail,Immediate,In-Store,Beaverton,2024-05-28
2369,Matthew Jones,Retail,Immediate,In-Store,Vancouver,2025-10-14
2370,Andrew Garcia,Retail,Immediate,In-Store,Portland,2025-02-12
2371,Olivia Garcia,Retail,Immediate,In-Store,Portland,2025-11-03
2372,James Thomas,Retail,Immediate,In-Store,Bend,2022-12-04
2373,William Carter,Retail,Immediate,In-Store,Portland,2024-03-15
2374,EMMA MOORE ,Retail,Immediate,In-Store,Portland,2024-12-11
2375,Ella Anderson,Retail,Immediate,In-Store,Portland,2023-08-30
2376,Michael Kim,Retail,Immediate,In-Store,Eugene,2022-12-28
2377,ETHAN CARTER ,Retail,Immediate,In-Store, portland,2024-12-30
2378,Isabella Moore,Retail,Immediate,In-Store,Portland,2025-08-26
2379,Joseph Carter,Retail,Immediate,In-Store,Gresham,2025-09-24
2380,Hannah Jones,Retail,Immediate,In-Store,Portland,2022-12-30
2381,MIA LEE ,Retail,Immediate,In-Store,Portland,2022-06-13
2382,ROBERT BROWN ,Retail,Immediate,In-Store,Portland,2023-02-24
2383,ANDREW CARTER ,Retail,Immediate,In-Store,Portland,2025-11-24
2384,Olivia Taylor,Retail,Immediate,In-Store,Gresham,2025-08-17
2385,Sophia Nelson,Retail,Immediate,In-Store,Hillsboro,2024-12-22
2386,Emily Moore,Retail,Immediate,In-Store,Hillsboro,2023-01-08
2387,Mason Thomas,Retail,Immediate,In-Store,Salem,2024-11-03
2388,LUCAS WILLIAMS ,Retail,Immediate,In-Store,Hillsboro,2025-06-30
2389,Liam Anderson,Retail,Immediate,In-Store,Seattle,2023-03-15
2390,Chloe Miller,Retail,Immediate,In-Store,Portland,2025-10-26
2391,Chloe Brown,Retail,Immediate,In-Store,Portland,2022-12-27
2392,Ashley Davis,Retail,Immediate,In-Store, seattle,2025-09-02
2393,Ashley Kim,Retail,Immediate,In-Store,Salem,2024-10-11
2394,Emily Moore,Retail,Immediate,In-Store,Lake Oswego,2025-10-17
2395,Lucas Taylor,Retail,Immediate,In-Store,Tigard,2023-08-08
2396,Daniel Taylor,Retail,Immediate,In-Store,Portland,2024-07-16
2397,Matthew Garcia,Retail,Immediate,In-Store,Portland,2024-06-27
2398,Ashley Thomas,Retail,Immediate,In-Store,Portland,2023-03-26
2399,Sophia Miller,Retail,Immediate,In-Store,Vancouver,2022-01-03
2400,ISABELLA DAVIS ,Retail,Immediate,In-Store,Portland,2022-12-12
2401,Ashley Thomas,Retail,Immediate,In-Store,Beaverton,2023-12-12
2402,JAMES TAYLOR ,Retail,Immediate,In-Store,Portland,2023-07-17
2403,CHLOE DAVIS ,Retail,Immediate,In-Store,Portland,2023-10-29
2404,Andrew Nguyen,Retail,Immediate,In-Store,Hillsboro,2025-04-28
2405,HANNAH MARTIN ,Retail,Immediate,In-Store,Portland,2023-09-16
2406,Grace Taylor,Retail,Immediate,In-Store,Portland,2022-10-22
2407,Christopher Davis,Retail,Immediate,In-Store,Hillsboro,2025-12-14
2408,Hannah Wilson,Retail,Immediate,In-Store,Portland,2022-02-20
2409,Liam Martin,Retail,Immediate,In-Store,Portland,2023-01-16
2410,Matthew Brown,Retail,Immediate,In-Store,Gresham,2024-10-24
2411,Hannah Patel,Retail,Immediate,In-Store,Portland,2022-04-12
2412,MIA MOORE ,Retail,Immediate,In-Store,Beaverton,2023-07-15
2413,Ethan Kim,Retail,Immediate,In-Store,Gresham,2022-09-18
2414,Robert Nelson,Retail,Immediate,In-Store,Beaverton,2022-07-09
2415,Joseph Moore,Retail,Immediate,In-Store,Portland,2024-09-19
2416,Lucas Smith,Retail,Immediate,In-Store,Portland,2024-06-25
2417,Ava Garcia,Retail,Immediate,In-Store,Vancouver,2023-08-24
2418,Matthew Taylor,Retail,Immediate,In-Store,Portland,2023-07-08
2419,James Nelson,Retail,Immediate,In-Store, portland,2024-07-19
2420,Robert Anderson,Retail,Immediate,In-Store,Portland,2024-12-23
2421,Sarah Smith,Retail,Immediate,In-Store,Portland,2024-02-24
2422,David Garcia,Retail,Immediate,In-Store,Corvallis,2022-11-15
2423,Michael Brown,Retail,Immediate,In-Store,Portland,2023-04-12
2424,Ella Davis,Retail,Immediate,In-Store, hillsboro,2022-07-10
2425,Matthew Wilson,Retail,Immediate,In-Store,Hillsboro,2023-11-04
2426,Andrew Miller,Retail,Immediate,In-Store,Lake Oswego,2025-06-17
2427,Ella Wilson,Retail,Immediate,In-Store, portland,2022-06-24
2428,Andrew Jones,Retail,Immediate,In-Store,Portland,2024-08-19
2429,Emma Smith,Retail,Immediate,In-Store,Portland,2024-04-03
2430,Andrew Garcia,Retail,Immediate,In-Store,Portland,2025-09-12
2431,Ella Miller,Retail,Immediate,In-Store,Portland,2025-09-11
2432,EMMA MARTIN ,Retail,Immediate,In-Store,Portland,2023-12-23
2433,ETHAN GARCIA ,Retail,Immediate,In-Store,Seattle,2024-05-22
2434,Robert Johnson,Retail,Immediate,In-Store,Portland,2024-06-04
2435,Ella Anderson,Retail,Immediate,In-Store,Portland,2022-09-24
2436,Emma Lee,Retail,Immediate,In-Store,Salem,2022-11-30
2437,Ethan Kim,Retail,Immediate,In-Store,Hillsboro,2025-02-08
2438,Joseph Williams,Retail,Immediate,In-Store,Beaverton,2024-06-22
2439,MASON MILLER ,Retail,Immediate,In-Store,Portland,2025-06-18
2440,LIAM WILLIAMS ,Retail,Immediate,In-Store,Salem,2025-01-31
2441,MATTHEW BROWN ,Retail,Immediate,In-Store,Eugene,2022-02-16
2442,Mason Taylor,Retail,Immediate,In-Store,Portland,2022-10-08
2443,James Martin,Retail,Immediate,In-Store,Salem,2022-02-21
2444,Isabella Anderson,Retail,Immediate,In-Store, portland,2023-11-13
2445,Emily Taylor,Retail,Immediate,In-Store,Portland,2022-08-30
2446,Jessica Garcia,Retail,Immediate,In-Store,Portland,2023-12-28
2447,Daniel Martin,Retail,Immediate,In-Store,Portland,2023-05-18
2448,William Wilson,Retail,Immediate,In-Store,Portland,2024-04-05
2449,Michael Moore,Retail,Immediate,In-Store, portland,2022-02-21
2450,Madison Lee,Retail,Immediate,In-Store,Portland,2023-07-21
2451,Mason Johnson,Retail,Immediate,In-Store,Portland,2024-11-11
2452,Ethan Smith,Retail,Immediate,In-Store, portland,2024-05-03
2453,MICHAEL JOHNSON ,Retail,Immediate,In-Store,Portland,2024-02-16
2454,Ashley Kim,Retail,Immediate,In-Store,Portland,2025-05-10
2455,Noah Garcia,Retail,Immediate,In-Store,Portland,2025-01-01
2456,Ashley Nelson,Retail,Immediate,In-Store,Corvallis,2024-09-13
2457,Emily Williams,Retail,Immediate,In-Store,Portland,2022-07-03
2458,David Jones,Retail,Immediate,In-Store, portland,2024-05-13
2459,Sarah Lee,Retail,Immediate,In-Store,Salem,2023-12-03
2460,Robert Garcia,Retail,Immediate,In-Store,Portland,2025-01-05
2461,EMILY SMITH ,Retail,Immediate,In-Store,Beaverton,2025-02-20
2462,JESSICA SMITH ,Retail,Immediate,In-Store,Hillsboro,2024-09-02
2463,Joseph Lee,Retail,Immediate,In-Store, beaverton,2024-11-24
2464,Noah Wilson,Retail,Immediate,In-Store,Hillsboro,2025-02-12
2465,Grace Smith,Retail,Immediate,In-Store,Portland,2025-02-11
2466,Olivia Lee,Retail,Immediate,In-Store,Portland,2025-03-19
2467,MASON JONES ,Retail,Immediate,In-Store,Portland,2025-04-26
2468,Chloe Jones,Retail,Immediate,In-Store,Portland,2023-12-20
2469,William Brown,Retail,Immediate,In-Store,Portland,2023-07-28
2470,AVA THOMAS ,Retail,Immediate,In-Store,Portland,2025-04-04
2471,Christopher Brown,Retail,Immediate,In-Store,Portland,2024-08-30
2472,Liam Wilson,Retail,Immediate,In-Store,Salem,2025-09-04
2473,Ella Williams,Retail,Immediate,In-Store,Portland,2024-04-05
2474,Mia Williams,Retail,Immediate,In-Store,Tigard,2024-03-23
2475,ETHAN ANDERSON ,Retail,Immediate,In-Store,Hillsboro,2025-01-04
2476,Michael Brown,Retail,Immediate,In-Store,Portland,2022-08-11
2477,Mason Miller,Retail,Immediate,In-Store,Portland,2025-06-19
2478,Christopher Thomas,Retail,Immediate,In-Store,Portland,2024-04-14
2479,Mia Williams,Retail,Immediate,In-Store, gresham,2023-01-04
2480,William Jones,Retail,Immediate,In-Store,Beaverton,2022-05-01
2481,Hannah Wilson,Retail,Immediate,In-Store,Eugene,2023-04-25
2482,Lucas Patel,Retail,Immediate,In-Store,Vancouver,2022-09-15
2483,ANDREW THOMAS ,Retail,Immediate,In-Store,Beaverton,2024-12-23
2484,Sarah Thomas,Retail,Immediate,In-Store,Portland,2024-05-05
2485,Madison Miller,Retail,Immediate,In-Store,Portland,2022-07-18
2486,William Brown,Retail,Immediate,In-Store,Portland,2024-12-15
2487,David Carter,Retail,Immediate,In-Store,Salem,2022-11-07
2488,Daniel Taylor,Retail,Immediate,In-Store,Portland,2022-02-07
2489,Mason Garcia,Retail,Immediate,In-Store,Seattle,2025-08-21
2490,Ella Kim,Retail,Immediate,In-Store, corvallis,2023-05-21
2491,Isabella Smith,Retail,Immediate,In-Store, lake oswego,2025-11-07
2492,Emily Miller,Retail,Immediate,In-Store,Vancouver,2024-03-12
2493,Mason Jones,Retail,Immediate,In-Store,Seattle,2025-02-07
2494,Michael Davis,Retail,Immediate,In-Store, portland,2025-01-13
2495,Hannah Nguyen,Retail,Immediate,In-Store, seattle,2024-12-13
2496,ISABELLA PATEL ,Retail,Immediate,In-Store,Gresham,2024-02-02
2497,Mia Taylor,Retail,Immediate,In-Store,Tigard,2022-09-18
2498,JAMES JOHNSON ,Retail,Immediate,In-Store,Beaverton,2024-03-12
2499,Robert Thomas,Retail,Immediate,In-Store,Portland,2024-04-09
2500,Emily Johnson,Retail,Immediate,In-Store,Hillsboro,2023-02-15
2501,Noah Nelson,Retail,Immediate,In-Store,Hillsboro,2022-09-12
2502,James Brown,Retail,Immediate,In-Store,Portland,2023-06-04
2503,William Patel,Retail,Immediate,In-Store,Salem,2024-05-25
2504,James Thomas,Retail,Immediate,In-Store,Eugene,2022-11-21
2505,Isabella Nguyen,Retail,Immediate,In-Store,Corvallis,2025-03-10
2506,Christopher Davis,Retail,Immediate,In-Store, portland,2023-01-09
2507,William Lee,Retail,Immediate,In-Store, portland,2024-05-22
2508,Madison Brown,Retail,Immediate,In-Store,Seattle,2022-01-18
2509,MIA CARTER ,Retail,Immediate,In-Store,Portland,2023-01-05
2510,Sophia Jones,Retail,Immediate,In-Store,Portland,2025-11-14
2511,GRACE WILSON ,Retail,Immediate,In-Store,Portland,2024-05-20
2512,Olivia Anderson,Retail,Immediate,In-Store, portland,2025-05-12
2513,Jessica Anderson,Retail,Immediate,In-Store,Hillsboro,2023-08-13
2514,LIAM TAYLOR ,Retail,Immediate,In-Store, seattle,2023-02-20
2515,JAMES SMITH ,Retail,Immediate,In-Store,Portland,2025-02-04
2516,LUCAS MILLER ,Retail,Immediate,In-Store,Seattle,2022-03-12
2517,ETHAN MOORE ,Retail,Immediate,In-Store,Portland,2022-09-09
2518,William Lee,Retail,Immediate,In-Store,Lake Oswego,2025-03-17
2519,Hannah Williams,Retail,Immediate,In-Store,Portland,2022-02-06
2520,Mason Brown,Retail,Immediate,In-Store, portland,2023-01-24
2521,Isabella Kim,Retail,Immediate,In-Store,Portland,2025-02-09
2522,Christopher Nguyen,Retail,Immediate,In-Store,Gresham,2024-10-25
2523,Liam Jones,Retail,Immediate,In-Store,Portland,2022-12-24
2524,Olivia Williams,Retail,Immediate,In-Store,Portland,2024-04-01
2525,Andrew Carter,Retail,Immediate,In-Store,Portland,2023-04-12
2526,Robert Brown,Retail,Immediate,In-Store,Bend,2022-09-15
2527,MASON MARTIN ,Retail,Immediate,In-Store,Lake Oswego,2023-05-19
2528,Noah Jones,Retail,Immediate,In-Store,Portland,2022-04-27
2529,Lucas Patel,Retail,Immediate,In-Store,Portland,2023-10-10
2530,Grace Davis,Retail,Immediate,In-Store,Portland,2023-01-26
2531,Madison Lee,Retail,Immediate,In-Store,Portland,2023-08-16
2532,Ella Garcia,Retail,Immediate,In-Store,Portland,2025-10-10
2533,Daniel Brown,Retail,Immediate,In-Store,Gresham,2025-06-21
2534,Emma Wilson,Retail,Immediate,In-Store,Gresham,2023-02-08
2535,James Johnson,Retail,Immediate,In-Store,Portland,2023-05-19
2536,Madison Anderson,Retail,Immediate,In-Store,Gresham,2024-11-22
2537,Mia Kim,Retail,Immediate,In-Store,Portland,2023-07-10
2538,CHLOE MOORE ,Retail,Immediate,In-Store,Portland,2022-01-22
2539,William Taylor,Retail,Immediate,In-Store,Eugene,2025-11-05
2540,Emma Carter,Retail,Immediate,In-Store,Portland,2025-06-13
2541,James Thomas,Retail,Immediate,In-Store,Lake Oswego,2023-10-01
2542,Hannah Williams,Retail,Immediate,In-Store,Portland,2023-03-21
2543,Robert Garcia,Retail,Immediate,In-Store,Salem,2025-01-22
2544,Emma Martin,Retail,Immediate,In-Store,Portland,2025-08-14
2545,Noah Davis,Retail,Immediate,In-Store,Portland,2023-10-18
2546,DANIEL GARCIA ,Retail,Immediate,In-Store,Portland,2023-11-28
2547,Andrew Brown,Retail,Immediate,In-Store,Portland,2025-11-17
2548,Noah Davis,Retail,Immediate,In-Store,Hillsboro,2025-01-30
2549,HANNAH THOMAS ,Retail,Immediate,In-Store,Beaverton,2022-01-04
2550,Jessica Jones,Retail,Immediate,In-Store,Portland,2023-02-02
2551,Noah Anderson,Retail,Immediate,In-Store, portland,2024-03-25
2552,WILLIAM BROWN ,Retail,Immediate,In-Store,Portland,2023-09-02
2553,Andrew Lee,Retail,Immediate,In-Store,Portland,2025-08-26
2554,EMMA PATEL ,Retail,Immediate,In-Store,Portland,2025-11-09
2555,Lucas Kim,Retail,Immediate,In-Store,Portland,2022-03-24
2556,Liam Johnson,Retail,Immediate,In-Store,Portland,2022-10-08
2557,Ava Lee,Retail,Immediate,In-Store,Beaverton,2024-11-13
2558,Mason Taylor,Retail,Immediate,In-Store, beaverton,2023-04-20
2559,Hannah Nelson,Retail,Immediate,In-Store,Beaverton,2025-04-22
2560,ELLA LEE ,Retail,Immediate,In-Store, portland,2025-08-16
2561,Ella Johnson,Retail,Immediate,In-Store,Portland,2022-02-16
2562,William Patel,Retail,Immediate,In-Store,Portland,2025-04-26
2563,William Nguyen,Retail,Immediate,In-Store,Portland,2023-06-18
2564,Lucas Nelson,Retail,Immediate,In-Store,Eugene,2023-03-05
2565,ASHLEY WILLIAMS ,Retail,Immediate,In-Store,Hillsboro,2025-11-22
2566,Noah Patel,Retail,Immediate,In-Store,Portland,2022-02-24
2567,Emma Anderson,Retail,Immediate,In-Store, portland,2022-02-13
2568,Mason Lee,Retail,Immediate,In-Store,Portland,2025-06-25
2569,Sophia Patel,Retail,Immediate,In-Store,Portland,2024-10-13
2570,Ethan Wilson,Retail,Immediate,In-Store,Hillsboro,2022-04-19
2571,Chloe Johnson,Retail,Immediate,In-Store,Corvallis,2023-03-14
2572,William Kim,Retail,Immediate,In-Store, hillsboro,2022-05-12
2573,Sarah Moore,Retail,Immediate,In-Store,Eugene,2024-11-04
2574,Olivia Miller,Retail,Immediate,In-Store,Corvallis,2024-06-07
2575,Ava Wilson,Retail,Immediate,In-Store, gresham,2023-12-11
2576,Daniel Taylor,Retail,Immediate,In-Store,Salem,2022-02-13
2577,Lucas Nelson,Retail,Immediate,In-Store,Portland,2022-02-03
2578,Emily Miller,Retail,Immediate,In-Store,Bend,2023-11-06
2579,Sarah Johnson,Retail,Immediate,In-Store,Portland,2025-07-20
2580,Robert Garcia,Retail,Immediate,In-Store,Bend,2023-04-26
2581,SOPHIA PATEL ,Retail,Immediate,In-Store,Portland,2023-06-11
2582,Ava Williams,Retail,Immediate,In-Store,Portland,2024-10-30
2583,Emily Lee,Retail,Immediate,In-Store,Portland,2024-06-06
2584,James Johnson,Retail,Immediate,In-Store,Portland,2022-05-11
2585,JESSICA ANDERSON ,Retail,Immediate,In-Store,Portland,2025-12-20
2586,Emma Johnson,Retail,Immediate,In-Store,Beaverton,2022-01-31
2587,Ava Taylor,Retail,Immediate,In-Store, eugene,2025-02-23
2588,Sarah Nelson,Retail,Immediate,In-Store, beaverton,2022-10-25
2589,Ella Brown,Retail,Immediate,In-Store,Eugene,2022-02-18
2590,AVA PATEL ,Retail,Immediate,In-Store,Bend,2023-12-20
2591,Emma Brown,Retail,Immediate,In-Store, portland,2025-02-24
2592,Sarah Moore,Retail,Immediate,In-Store, portland,2023-04-28
2593,ISABELLA LEE ,Retail,Immediate,In-Store,Portland,2024-09-13
2594,Hannah Jones,Retail,Immediate,In-Store,Portland,2024-09-18
2595,Hannah Williams,Retail,Immediate,In-Store,Gresham,2024-09-15
2596,Sophia Williams,Retail,Immediate,In-Store,Eugene,2023-09-25
